bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Tabletop Games","/explore/tabletop-games","/projects/crown-of-the-oathbreaker","2020-11-18T23:59:59-08:00","USD","55888","8.947166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ke22zju25npqhtjw7fyp.jpg","true","false","null","2020-11-17T23:59:59-08:00","null","null","null","null","null","2643226","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A D&D 5e and Pathfinder 2e compatible adventure campaign through a cursed kingdom and the Feyrealms.","[""fantasy"",""books"",""adventure"",""other""]","Crown of the Oathbreaker"
"null","Photography","/explore/photography","/projects/fanzine-scarfes-self-harming-in-morocco","2019-08-05T23:59:59-07:00","EUR","2855","0.951666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fiunlzxzprzj0ck5ermq.jpg","false","false","null","2019-06-29T00:00:00-07:00","null","null","null","null","null","2483170","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Aiutami ad auto produrre il mio reportage con una fanzine stampata su carta da giornale.","[""documentary"",""magazines"",""indie""]","Fanzine  Scarfès - self-harming in Morocco"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/ari500-start-up","2018-06-04T23:59:59-07:00","USD","581","0.0581","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vyjq0itojwzflqkg8jig.jpg","false","false","null","2018-04-05T11:37:22-07:00","null","null","null","null","null","2358094","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help ARI500 launch its first collection!","[""social innovations"",""clothing""]","ARI500 Start-up"
"null","Environment","/explore/environment","/projects/manufacturing-diy-plastic-blocks","2015-04-10T23:59:59-07:00","USD","6","0.000006","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/y9aosnyc1ufnwgz7uhfc.jpg","false","false","null","2015-02-09T10:22:10-08:00","null","null","null","null","null","1095175","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","To replace inhuman informal housing structures with DIY plastic building blocks one block at a time.","[""other""]","Manufacturing DIY Plastic Blocks"
"null","Food & Beverages","/explore/food-beverages","/projects/radicl-vegetables-radically-re-invented","2021-01-14T23:59:59-08:00","EUR","393","0.009825","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xilkxbwiefpee9lkoszg.jpg","false","false","null","2020-11-15T00:00:00-08:00","null","null","null","null","null","2642187","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Starting from seed, we’ve reinvented plant-based food and drinks from the ground up!","[""vegan"",""food"",""wine""]","Radicl - vegetables radically re-invented"
"null","Education","/explore/education","/projects/stackhill-skill-based-learning-academy-for-kids","2016-05-13T23:59:59-07:00","USD","150","0.005","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dx6bkupdn7kzz7k5m9cz.jpg","false","false","null","2016-03-14T16:18:27-07:00","null","null","null","null","null","1670230","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""Everyone has talent. What's rare is the courage to follow it to the dark places where it leads.""","[""kids""]","StackHill: Skill-based Learning Academy for Kids"
"null","Video Games","/explore/video-games","/projects/don-t-stop--4","2016-05-16T23:59:59-07:00","USD","73","0.0073","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fee2guqp7gmtjm3lhtql.jpg","false","false","null","2016-03-17T23:01:11-07:00","null","null","null","null","null","1684701","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Action, Adventure, Strategy Game. Nothing like this you have seen before!","[""mobile apps""]","Don't Stop"
"null","Wellness","/explore/wellness","/projects/step-on-the-cracks-by-brandon-posivak","2020-08-16T23:59:59-07:00","USD","9734","1.9468","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g6f4xlf3zyax8pyf5zaj.jpg","false","false","null","2020-07-17T00:00:00-07:00","null","null","null","null","null","2615479","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new perspective for Gen. Z on happiness, positivity, and optimism, publishing in Dec. 2020.","[""books""]","Step on the Cracks by Brandon Posivak"
"null","Culture","/explore/culture","/projects/project-akonjo","2019-02-09T23:59:59-08:00","CAD","6115","1.747142857143","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/thqivxkp4ehhxo3krb7q.jpg","false","false","null","2019-01-15T00:00:00-08:00","null","null","null","null","null","2460111","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""Here, the idea of girls playing soccer was laughable""","[""short film"",""documentary"",""community"",""female founders"",""sports""]","PROJECT AKONJO "
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/maonocaster-an-all-in-one-home-podcast-studio","2020-07-02T23:59:59-07:00","USD","730673","143.2176","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qpyi8x9avvb3bwdrky7j.jpg","false","false","null","2020-07-01T23:59:59-07:00","null","null","null","null","null","2613407","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Multichannel mixer | Built-in battery | High quality preamp | Voice FX | Record & stream live","[""apps""]","MAONOCASTER: An All-In-One Home Podcast Studio"
"null","Camera Gear","/explore/camera-gear","/projects/octa-eye-more-than-just-a-dash-camera","2020-09-26T23:59:59-07:00","SGD","678","0.00678","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qmt1rzwxyudfqebnqpda.jpg","false","false","null","2020-08-17T00:00:00-07:00","null","null","null","null","prototype","2607408","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","8 Add-On Driving Integrations |AI Drowsy Driving |24/7 Recording | Driving Assistance| Wifi & more","[""cars"",""recording"",""security"",""safety"",""sensor""]","OCTA-Eye: More Than Just A Dash Camera"
"null","Video Games","/explore/video-games","/projects/openhattan","2015-04-22T23:59:59-07:00","USD","150","0.000015","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/itm5atirwz8upxtblq9m.jpg","false","false","null","2015-02-21T02:22:50-08:00","null","null","null","null","null","1125922","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Creating the first ever detailed 3D model of Manhattan for games, real-time applications and CG use.","[""other""]","OpenHattan"
"null","Tabletop Games","/explore/tabletop-games","/projects/lingo-the-language-learning-card-game","2018-04-13T23:59:59-07:00","USD","150","0.0075","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hr6ehuwidqzkxcsficdq.jpg","false","false","null","2018-03-14T21:44:44-07:00","null","null","null","null","null","2344721","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Lingo Games is the simplest way to learn new languages.","[""other""]","LINGO - The language learning card game"
"null","Health & Fitness","/explore/health-fitness","/projects/thyroid-at-home-plus-the-diabetes-connection","2016-12-24T23:59:59-08:00","USD","180","0.036","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fctntujzob91sqgqudnc.jpg","false","false","null","2016-11-24T04:35:38-08:00","null","null","null","null","null","1561654","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hypothyroidism - An Epidemic-NOT ""All in Your Head""
DIABETES is Connected!!!
Recovery is POSSIBLE!!!","[""other""]","Thyroid At Home - plus the Diabetes Connection"
"null","Phones & Accessories","/explore/phones-accessories","/projects/smart-auto-navigation-wireless-charger-car-mount","2020-11-26T23:59:59-08:00","USD","102757","14.523857142857","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sceflivjdwurnopcmtx2.jpg","true","false","null","2020-11-25T23:59:59-08:00","null","null","null","null","null","2643490","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Simply place your mobile phone for mechanical wing phone holding at once!","[""cars"",""chargers"",""iphone"",""sensor"",""wireless""]","Smart Auto-Navigation & Wireless Charger Car Mount"
"null","Wellness","/explore/wellness","/projects/london-mindfulness-hub","2017-09-18T23:59:59-07:00","GBP","4280","1.426666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zlm8kukjtsm03ppkxxac.jpg","false","false","null","2017-07-30T07:21:22-07:00","null","null","null","null","null","2179935","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help bring Thich Nhat Hanh's monastics to London, to create a pop-up ""mindfulness hub"" on Brick Lane","[""community""]","London Mindfulness Hub"
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/the-beacon-audio-drama-season-two","2019-09-16T23:59:59-07:00","USD","1034","0.344666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cibedxksjb3beegwb0j0.jpg","false","false","null","2019-08-17T00:00:00-07:00","null","null","null","null","null","2533180","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","An audio drama podcast about monsters, magic, and the importance of making friends.","[""drama"",""fantasy"",""indie"",""lgbtq""]","The Beacon Audio Drama: Season Two"
"null","Art","/explore/art","/projects/green-light-project--4","2016-05-26T23:59:59-07:00","USD","17418","0.43545","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mriei0nyuvb2lnesmhy7.jpg","false","false","null","2016-04-02T05:48:42-07:00","null","null","null","null","null","1692684","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Public Art project to bring a light sculpture and time capsule to the New Haven Green for 122 years.","[""other""]","Green Light Project"
"null","Film","/explore/film","/projects/alex--16","2018-09-01T23:59:59-07:00","USD","2625","0.525","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uhr2gmdhna28xowlmrps.jpg","false","false","null","2018-08-02T17:20:20-07:00","null","null","null","null","null","2404272","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A non-binary child needs her parents attention","[""short film"",""drama"",""festival"",""suspense""]","ALEX"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/the-turtleneck-society-web-series-pilot--4","2018-04-02T23:59:59-07:00","CAD","351","0.27","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wfbw8kfeqxljf1gjqrhs.jpg","false","false","null","2018-03-03T09:42:01-08:00","null","null","null","null","null","2346115","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Let's Talk Turtleneck.","[""comedy""]","The Turtleneck Society Web Series - Pilot"
"null","Culture","/explore/culture","/projects/westfest-celebrates-15-years-help-keep-it-free","2017-12-11T23:59:59-08:00","CAD","1190","0.0595","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qdkuvv8w97olh33zztaj.jpg","false","false","null","2017-10-12T04:51:05-07:00","null","null","null","null","null","2235060","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Westfest is celebrating 15 years of diversity, music & art! Help keep your festival FREE for all!","[""founders of color"",""festival""]","Westfest celebrates 15 years! Help keep it FREE!"
"null","Health & Fitness","/explore/health-fitness","/projects/opening-of-the-new-mgk-fight-club","2020-06-01T23:59:59-07:00","HKD","54200","0.1084","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/q1enor6c4yekyrhedicf.jpg","false","false","null","2020-05-02T00:00:00-07:00","null","null","null","null","null","2600562","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Promoting martial arts in Discovery Bay for 6 years. Help us continue !","[""sports"",""community"",""yoga""]","Opening of the new MGK Fight Club !!!"
"null","Human Rights","/explore/human-rights","/projects/exonerate-reintegrate-educate","2015-01-30T23:59:59-08:00","USD","5529","0.022116","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jfhd0d9ykzsz0zmtujz3.jpg","false","false","null","2014-12-01T10:41:23-08:00","null","null","null","null","null","999063","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Join The Jeffrey Deskovic Foundation for Justice and help free the wrongfully convicted.","[""other""]","Exonerate. Reintegrate. Educate."
"null","Podcasts, Blogs & Vlogs","/explore/podcasts-blogs-vlogs","/projects/marsfall-podcast-season-one","2017-10-02T23:59:59-07:00","USD","2870","0.191333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/q72z80l95rq0upofpibq.jpg","false","false","null","2017-08-03T07:05:39-07:00","null","null","null","null","null","2182546","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Earth's first colonists to the Red Planet fight for survival in this new science-fiction podcast.","[""other""]","Marsfall Podcast Season One"
