bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Human Rights","/explore/human-rights","/projects/rahney-for-world-domination","2017-10-13T23:59:59-07:00","USD","65","0.065","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rwdkrbjlzvwyphw4uwwv.jpg","false","false","null","2017-09-21T21:21:25-07:00","null","null","null","null","null","2220989","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Vote for Rahney for President of Everything Forever","[""other""]","Rahney for World Domination "
"null","Environment","/explore/environment","/projects/volunteer-adventure-africa--2","2015-07-07T23:59:59-07:00","EUR","201","0.365454545455","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ip11xbnviqxuzpccjqmx.jpg","false","false","null","2015-05-28T23:21:08-07:00","null","null","null","null","null","1279071","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A solar panel: Essential power source for a volunteer in Africa's jungle","[""other""]","Volunteer Adventure Africa"
"null","Environment","/explore/environment","/projects/oceans-eat-cities","2015-11-15T23:59:59-08:00","USD","3771","0.2514","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/o4ms5vrkxray73svxiuv.jpg","false","false","null","2015-09-16T06:02:50-07:00","null","null","null","null","null","1414261","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help our string quartet travel to Paris to perform during the upcoming UN Climate Change Conference.","[""other""]","Oceans Eat Cities"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/the-terrible-twenties","2017-10-18T23:59:59-07:00","AUD","390","0.078","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/p53ztmmhmtiwo8nbqmez.jpg","false","false","null","2017-09-18T23:09:10-07:00","null","null","null","null","null","2200444","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Follow Natalie and Lexi as they stumble, curse, laugh and sex their way through their twenties.","[""comedy"",""female founders""]","The Terrible Twenties"
"null","Film","/explore/film","/projects/death-count-horror-film-finishing-funds-campaign","2020-09-25T23:59:59-07:00","USD","66996","1.70875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lzxbfxeivgolo3wlujtz.jpg","true","false","null","2020-09-18T00:00:00-07:00","null","null","null","null","null","2630701","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Finishing funds campaign for Death Count horror film starring Michael Madsen and Costas Mandylor","[""horror"",""indie""]","Death Count horror film finishing funds campaign"
"null","Productivity","/explore/productivity","/projects/next-browser-nix-support","2018-11-02T23:59:59-07:00","USD","1815","0.242","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/uimb60dypnysnr68rds2.jpg","false","false","null","2018-09-26T00:00:00-07:00","null","null","null","null","null","2421612","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Next makes you productive.","[""software"",""computers"",""websites"",""apps""]","Next Browser: *NIX Support"
"null","Transportation","/explore/transportation","/projects/bring-aaron-wheelz-fotheringham-to-edmonton","2013-06-29T23:59:59-07:00","CAD","75","0.015","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rowlhweu1611ufo6pf97.jpg","false","false","null","2013-06-12T12:35:11-07:00","null","null","null","null","null","436626","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Aaron is the first individual to do a double backflip in a wheel chair! We're bringing him to Edmonton to run the Wheel Around with Wheelz workshop!","[""other""]","Bring Aaron 'Wheelz' Fotheringham to Edmonton!"
"null","Music","/explore/music","/projects/almost-july-s-new-ep","2015-08-12T23:59:59-07:00","USD","180","0.032727272727","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lhppopw2u5hocigbmoyq.jpg","false","false","null","2015-06-13T14:33:54-07:00","null","null","null","null","null","1271698","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new EP for the fans we love!","[""other""]","Almost July's New EP!"
"null","Photography","/explore/photography","/projects/cemetery-shots-photography-webshow-and-book-series","2014-10-17T23:59:59-07:00","USD","15","0.0075","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yp67dmtixkpaerwuqpiq.jpg","false","false","null","2014-08-18T08:33:14-07:00","null","null","null","null","null","909965","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Find beauty in Cemeteries","[""other""]","Cemetery Shots Photography Webshow and Book Series"
"null","Video Games","/explore/video-games","/projects/lost-region-game","2017-03-22T23:59:59-07:00","USD","1513","0.07565","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rmaglbhldnmkovfo6r0b.jpg","false","false","null","2017-02-20T08:52:49-08:00","null","null","null","null","null","2040651","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","New survival openworld MMO game powered by Unreal Engie 4","[""other""]","Lost Region Game"
"null","Video Games","/explore/video-games","/projects/against-the-storm--3","2019-04-07T23:59:59-07:00","USD","200","0.000833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w5tvngxsxhlgdwqkno5r.jpg","false","false","null","2019-02-21T00:00:00-08:00","null","null","null","null","null","2460883","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Narrative Role Playing Game , inspired by 20 years of Science Fiction Tabletop Gaming","[""adventure"",""community"",""fantasy"",""design"",""other""]","Against The Storm"
"null","Home","/explore/home","/projects/tempro-jck-smart-thermometer","2016-04-11T23:59:59-07:00","USD","453","0.02265","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lus589sw17kolkoxao4d.jpg","false","false","null","2016-03-02T12:07:04-08:00","null","null","null","null","null","1665019","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Tempro is a miniature, wide dynamic range, multi-purpose smart thermometer.","[""other""]","Tempro JCK Smart Thermometer"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/lejon-watch-heritage-reborn--3","2015-11-25T23:59:59-08:00","USD","1782","0.0891","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/av651vctw9p5rrot285k.jpg","false","false","null","2015-10-26T01:57:05-07:00","null","null","null","null","null","1506415","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Elegant watches from Switzerland for ladies & gents. Match with your style by exchanging the straps.","[""watches"",""watches""]","LEJON Watch - Heritage Reborn"
"null","Dance & Theater","/explore/dance-theater","/projects/fact-falls-art-collective-theatre","2019-07-07T23:59:59-07:00","USD","520","0.08","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xj3aho6qsfesdaxg6iqu.jpg","false","false","null","2019-06-12T00:00:00-07:00","null","null","null","null","null","2507206","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Were Opening Doors! (with your help!)","[""pianos"",""community"",""drama""]","FACT! Falls Art Collective & Theatre"
"null","Culture","/explore/culture","/projects/girls-rock-camp-guelph-2017","2017-03-07T23:59:59-08:00","CAD","250","0.0625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kdp5k9upalvitwndxzmd.jpg","false","false","null","2017-02-07T10:36:37-08:00","null","null","null","null","null","2032598","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Girls Rock Camp Guelph March Break Camp is back! We are raising funds to support operation costs.","[""community""]","Girls Rock Camp Guelph 2017"
"null","Film","/explore/film","/projects/arena-short-film","2021-02-14T23:59:59-08:00","GBP","260","0.165605095541","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zqqezr62ezcelizmvkfj.jpg","false","false","null","2020-12-16T00:00:00-08:00","null","null","null","null","null","2646894","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","On the screen, actors’ authentic voices are often misread, concealed, or silenced.","[""short film"",""drama"",""indie"",""women""]","ARENA - SHORT FILM"
"null","Productivity","/explore/productivity","/projects/icall","2014-08-03T23:59:59-07:00","EUR","1940","0.0776","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vd1tu23eglzlf84s7vwl.jpg","false","false","null","2014-06-19T01:41:12-07:00","null","null","null","null","null","812604","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A service that gives you the opportunity to call all around the world, through an App, without data connection.","[""other""]","iCall"
"null","Phones & Accessories","/explore/phones-accessories","/projects/dead-proof-iphone-6-6-plus-samsung-s6-cases","2015-08-27T23:59:59-07:00","USD","600","0.333333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ljwhoxhsyb3yoe212hpx.jpg","false","false","null","2015-08-07T21:12:54-07:00","null","null","null","null","null","1385832","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Only case with membrane mic & speaker covers = Clear Talk. Best protection: water, drop, scratch.","[""other""]","Dead Proof iPhone 6,  6 Plus, Samsung S6 Cases"
"null","Transportation","/explore/transportation","/projects/inter-city-auto-train-service--2","2016-02-09T23:59:59-08:00","USD","186","0.0372","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wwkxvyfugng7xiuldvqd.jpg","false","false","null","2015-12-11T08:28:28-08:00","null","null","null","null","null","1531391","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","What if you could take a road trip... by train?? Introducing the Inter-City Auto Train System.","[""design""]","Inter-City Auto Train Service"
"null","Fashion & Wearables","/explore/fashion-wearables","/projects/kingsley-clothing-relaunch","2016-07-27T23:59:59-07:00","USD","395","0.0395","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dvpkpi0ijio8hqztbc61.jpg","false","false","null","2016-06-27T15:50:36-07:00","null","null","null","null","null","1802095","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The relaunch of the unique California lifestyle kids clothing brand called Kingsley.","[""other""]","KINGSLEY CLOTHING RELAUNCH"
"null","Food & Beverages","/explore/food-beverages","/projects/littlest-bake-shop-gluten-free-vegan-cupcakery--2","2019-04-20T23:59:59-07:00","USD","395","0.09875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sfxubwmejwj7jjlc2v2k.jpg","false","false","null","2019-03-21T00:00:00-07:00","null","null","null","null","null","2477896","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us to create Kansas City's first and only ALL gluten free and vegan bakery.","[""vegan""]","Littlest Bake Shop: Gluten Free Vegan Cupcakery"
"null","Transportation","/explore/transportation","/projects/join-our-world-record-inverted-tunnel-drive-stunt","2014-12-17T23:59:59-08:00","USD","120","0.00048","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/e4lzheea9yvob7uzs81g.jpg","false","false","null","2014-11-17T15:38:54-08:00","null","null","null","null","null","1020209","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We will drive a specially prepared race car upside down on the ceiling of a tunnel.","[""other""]","Join Our World Record Inverted Tunnel Drive Stunt"
"null","Environment","/explore/environment","/projects/work-truck-for-ongoing-cleanups-on-public-lands","2016-03-11T23:59:59-08:00","USD","230","0.004791666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/j7qfflxk6ik6ijfqhxou.jpg","false","false","null","2016-01-11T21:56:07-08:00","null","null","null","null","null","1533208","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Non Profit conducting large scale cleanups on  public lands and waterways - work truck needed.","[""other""]","Work truck for ongoing cleanups on public lands"
"null","Web Series & TV Shows","/explore/web-series-tv-shows","/projects/preachin-to-the-choir--4","2017-12-09T23:59:59-08:00","USD","9131","0.09131","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/klu3xvmrpzfrs7h8n1v1.jpg","false","false","null","2017-11-14T21:11:44-08:00","null","null","null","null","null","2266649","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","PREACHIN TO THE CHOIR: a new, irreverent take on olde time religion.","[""female founders""]","Preachin to the Choir"
"null","Dance & Theater","/explore/dance-theater","/projects/sleeping-giant-by-steve-yockey","2019-08-12T23:59:59-07:00","USD","5863","0.5863","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fznpmk2o5fsw6d7hgpw2.jpg","false","false","null","2019-06-25T00:00:00-07:00","null","null","null","null","null","2515719","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Please help us send the first staging of ""Sleeping Giant"" by Steve Yockey to the Edinburgh Fringe.","[""lgbtq""]","SLEEPING GIANT by Steve Yockey"
